,2201,2202,2203,2204,2205,2206,2207,2208,2209,2210,2301,2303,2304,2307,2321,2323,2343,2361,2362,2367,2381,2384,2387,2401,2402,2405,2406,2408,2411,2412,2423,2424,2425,2426,2441,2442,2443,2445,2446,2450,3201,3202,3203,3205,3206,3207,3208,3209,3210,3211,3213,3214,3215,3216,3301,3302,3303,3321,3322,3366,3381,3402,3441,3461,3482,3483,3484,3485,3501,3503,3506,3507,3524,4101,4102,4103,4104,4105,4202,4203,4205,4206,4207,4208,4209,4211,4212,4213,4214,4215,4216,4301,4302,4321,4322,4323,4324,4341,4361,4362,4401,4404,4406,4421,4422,4424,4444,4445,4501,4505,4581,4606,5201,5202,5203,5204,5206,5207,5209,5210,5211,5212,5213,5214,5215,5303,5327,5346,5348,5349,5361,5363,5366,5368,5434,5463,5464,6201,6202,6203,6204,6205,6206,6207,6208,6209,6210,6211,6212,6213,6301,6302,6321,6322,6323,6324,6341,6361,6362,6363,6364,6365,6366,6367,6381,6382,6401,6402,6403,6426,6428,6461,7201,7202,7203,7204,7205,7207,7208,7209,7210,7211,7212,7213,7214,7301,7303,7308,7322,7342,7344,7362,7364,7367,7368,7402,7405,7407,7408,7421,7422,7423,7444,7445,7446,7447,7461,7464,7465,7466,7481,7482,7483,7484,7501,7502,7503,7504,7505,7521,7522,7541,7542,7543,7544,7545,7546,7547,7548,7561,7564,8201,8202,8203,8204,8205,8207,8208,8210,8211,8212,8214,8215,8216,8217,8219,8220,8221,8222,8223,8224,8225,8226,8227,8228,8229,8230,8231,8232,8233,8234,8235,8236,8302,8309,8310,8341,8364,8442,8443,8447,8521,8542,8546,8564,9201,9202,9203,9204,9205,9206,9208,9209,9210,9211,9213,9214,9215,9216,9301,9342,9343,9344,9345,9361,9364,9384,9386,9407,9411,10201,10202,10203,10204,10205,10206,10207,10208,10209,10210,10211,10212,10344,10345,10366,10367,10382,10383,10384,10421,10424,10425,10426,10428,10429,10443,10444,10448,10449,10464,10521,10522,10523,10524,10525,11101,11102,11103,11104,11105,11106,11107,11108,11109,11110,11201,11202,11203,11206,11207,11208,11209,11210,11211,11212,11214,11215,11216,11217,11218,11219,11221,11222,11223,11224,11225,11227,11228,11229,11230,11231,11232,11233,11234,11235,11237,11238,11239,11240,11241,11242,11243,11245,11246,11301,11324,11326,11327,11341,11342,11343,11346,11347,11348,11349,11361,11362,11363,11365,11369,11381,11383,11385,11408,11442,11464,11465,12101,12102,12103,12104,12105,12106,12202,12203,12204,12205,12206,12207,12208,12210,12211,12212,12213,12215,12216,12217,12218,12219,12220,12221,12222,12223,12224,12225,12226,12227,12228,12229,12230,12231,12232,12233,12234,12235,12236,12237,12238,12239,12322,12329,12342,12347,12349,12403,12409,12410,12421,12422,12423,12424,12426,12427,12441,12443,12463,13101,13102,13103,13104,13105,13106,13107,13108,13109,13110,13111,13112,13113,13114,13115,13116,13117,13118,13119,13120,13121,13122,13123,13201,13202,13203,13204,13205,13206,13207,13208,13209,13210,13211,13212,13213,13214,13215,13218,13219,13220,13221,13222,13223,13224,13225,13227,13228,13229,13303,13305,13307,13308,14101,14102,14103,14104,14105,14106,14107,14108,14109,14110,14111,14112,14113,14114,14115,14116,14117,14118,14131,14132,14133,14134,14135,14136,14137,14151,14152,14153,14201,14203,14204,14205,14206,14207,14208,14210,14211,14212,14213,14214,14215,14216,14217,14218,14301,14321,14341,14342,14361,14362,14363,14364,14366,14382,14383,14384,14401,14402,15101,15102,15103,15104,15105,15106,15107,15108,15202,15204,15205,15206,15208,15209,15210,15211,15212,15213,15216,15217,15218,15222,15223,15224,15225,15226,15227,15307,15342,15361,15385,15405,15461,15482,15504,15581,15586,16201,16202,16204,16205,16206,16207,16208,16209,16210,16211,16321,16322,16323,16342,16343,17201,17202,17203,17204,17205,17206,17207,17209,17210,17211,17212,17324,17361,17365,17384,17386,17407,17461,17463,18201,18202,18204,18205,18206,18207,18208,18209,18210,18322,18382,18404,18423,18442,18481,18483,18501,19201,19202,19204,19205,19206,19207,19208,19209,19210,19211,19212,19213,19214,19346,19364,19365,19366,19368,19384,19422,19423,19424,19425,19429,19430,19442,19443,20201,20202,20203,20204,20205,20206,20207,20208,20209,20210,20211,20212,20213,20214,20215,20217,20218,20219,20220,20303,20304,20305,20306,20307,20309,20321,20323,20324,20349,20350,20361,20362,20363,20382,20383,20384,20385,20386,20388,20402,20403,20404,20407,20409,20410,20411,20412,20413,20414,20415,20416,20417,20422,20423,20425,20429,20430,20432,20446,20448,20450,20451,20452,20481,20482,20485,20486,20521,20541,20543,20561,20562,20563,20583,20588,20590,20602,21201,21202,21203,21204,21205,21206,21207,21208,21209,21210,21211,21212,21213,21214,21215,21216,21217,21218,21219,21220,21221,21302,21303,21341,21361,21362,21381,21382,21383,21401,21403,21404,21421,21501,21502,21503,21504,21505,21506,21507,21521,21604,22101,22102,22103,22131,22132,22133,22134,22135,22136,22137,22203,22205,22206,22207,22208,22209,22210,22211,22212,22213,22214,22215,22216,22219,22220,22221,22222,22223,22224,22225,22226,22301,22302,22304,22305,22306,22325,22341,22342,22344,22424,22429,22461,23101,23102,23103,23104,23105,23106,23107,23108,23109,23110,23111,23112,23113,23114,23115,23116,23201,23202,23203,23204,23205,23206,23207,23208,23209,23210,23211,23212,23213,23214,23215,23216,23217,23219,23220,23221,23222,23223,23224,23225,23226,23227,23228,23229,23230,23231,23232,23233,23234,23235,23236,23237,23238,23302,23342,23361,23362,23424,23425,23427,23441,23442,23445,23446,23447,23501,23561,23562,23563,24201,24202,24203,24204,24205,24207,24208,24209,24210,24211,24212,24214,24215,24216,24303,24324,24341,24343,24344,24441,24442,24443,24461,24470,24471,24472,24543,24561,24562,25201,25202,25203,25204,25206,25207,25208,25209,25210,25211,25212,25213,25214,25383,25384,25425,25441,25442,25443,26101,26102,26103,26104,26105,26106,26107,26108,26109,26110,26111,26201,26202,26203,26204,26205,26206,26207,26208,26209,26210,26211,26212,26213,26214,26303,26322,26343,26344,26364,26365,26366,26367,26407,26463,26465,27102,27103,27104,27106,27107,27108,27109,27111,27113,27114,27115,27116,27117,27118,27119,27120,27121,27122,27123,27124,27125,27126,27127,27128,27141,27142,27143,27144,27145,27146,27147,27202,27203,27204,27205,27206,27207,27208,27209,27210,27211,27212,27213,27214,27215,27216,27217,27218,27219,27220,27221,27222,27223,27224,27225,27226,27227,27228,27229,27230,27231,27232,27301,27321,27322,27341,27361,27362,27366,27381,27382,27383,28101,28102,28105,28106,28107,28108,28109,28110,28111,28201,28202,28203,28204,28205,28206,28207,28208,28209,28210,28212,28213,28214,28215,28216,28217,28218,28219,28220,28221,28222,28223,28224,28225,28226,28227,28228,28229,28301,28365,28381,28382,28442,28443,28446,28464,28481,28501,28585,28586,29201,29202,29203,29204,29205,29206,29207,29208,29209,29210,29211,29212,29322,29342,29343,29344,29345,29361,29362,29363,29385,29386,29401,29402,29424,29425,29426,29427,29441,29442,29443,29444,29446,29447,29449,29450,29451,29452,29453,30201,30202,30203,30204,30205,30206,30207,30208,30209,30304,30341,30343,30344,30361,30362,30366,30381,30382,30383,30390,30391,30392,30401,30404,30406,30421,30422,30424,30427,30428,31201,31202,31203,31204,31302,31325,31328,31329,31364,31370,31371,31372,31384,31386,31389,31390,31401,31402,31403,32201,32202,32203,32204,32205,32206,32207,32209,32343,32386,32441,32448,32449,32501,32505,32525,32526,32527,32528,33101,33102,33103,33104,33202,33203,33204,33205,33207,33208,33209,33210,33211,33212,33213,33214,33215,33216,33346,33423,33445,33461,33586,33606,33622,33623,33643,33663,33666,33681,34101,34102,34103,34104,34105,34106,34107,34108,34202,34203,34204,34205,34207,34208,34209,34210,34211,34212,34213,34214,34215,34302,34304,34307,34309,34368,34369,34431,34462,34545,35201,35202,35203,35204,35206,35207,35208,35210,35211,35212,35213,35215,35216,35305,35321,35341,35343,35344,35502,36201,36202,36203,36204,36205,36206,36207,36208,36301,36302,36321,36341,36342,36368,36383,36387,36388,36401,36402,36403,36404,36405,36468,36489,37201,37202,37203,37204,37205,37206,37207,37208,37322,37324,37341,37364,37386,37387,37403,37404,37406,38201,38202,38203,38204,38205,38206,38207,38210,38213,38214,38215,38356,38386,38401,38402,38422,38442,38484,38488,38506,39201,39202,39203,39204,39205,39206,39208,39209,39210,39211,39212,39301,39302,39303,39304,39305,39306,39307,39341,39344,39363,39364,39386,39387,39401,39402,39403,39405,39410,39411,39412,39424,39427,39428,40101,40103,40105,40106,40107,40108,40109,40131,40132,40133,40134,40135,40136,40137,40202,40203,40204,40205,40206,40207,40210,40211,40212,40213,40214,40215,40216,40217,40218,40219,40220,40221,40223,40224,40225,40226,40227,40228,40229,40230,40231,40341,40342,40343,40344,40345,40348,40349,40381,40382,40383,40384,40401,40402,40421,40447,40448,40503,40522,40544,40601,40602,40604,40605,40608,40609,40610,40621,40625,40642,40646,40647,41201,41202,41203,41204,41205,41206,41207,41208,41209,41210,41327,41341,41345,41346,41387,41401,41423,41424,41425,41441,42201,42202,42203,42204,42205,42207,42208,42209,42210,42211,42212,42213,42214,42307,42308,42321,42322,42323,42383,42391,42411,43101,43102,43103,43104,43105,43202,43203,43204,43205,43206,43208,43210,43211,43212,43213,43214,43215,43216,43348,43364,43367,43368,43369,43403,43404,43423,43424,43425,43428,43432,43433,43441,43442,43443,43444,43447,43468,43482,43484,43501,43505,43506,43507,43510,43511,43512,43513,43514,43531,44201,44202,44203,44204,44205,44206,44207,44208,44209,44210,44211,44212,44213,44214,44322,44341,44461,44462,45201,45202,45203,45204,45205,45206,45207,45208,45209,45341,45361,45382,45383,45401,45402,45403,45404,45405,45406,45421,45429,45430,45431,45441,45442,45443,46201,46203,46204,46206,46208,46210,46213,46214,46215,46216,46217,46218,46219,46220,46221,46222,46223,46224,46225,46303,46304,46392,46404,46452,46468,46482,46490,46491,46492,46501,46502,46505,46523,46524,46525,46527,46529,46530,46531,46532,46533,46534,46535,47201,47205,47207,47208,47209,47210,47211,47212,47213,47214,47215,47301,47302,47303,47306,47308,47311,47313,47314,47315,47324,47325,47326,47327,47328,47329,47348,47350,47353,47354,47355,47356,47357,47358,47359,47360,47361,47362,47375,47381,47382,13361,13362,13363,13364,13381,13382,13401,13402,1101,1102,1103,1104,1105,1106,1107,1108,1109,1110,1217,1224,1231,1234,1235,1303,1304,1361,1362,1363,1364,1367,1370,1371,1212,1481,1482,1483,1484,1485,1486,1487,13421,1223,1601,1602,1604,1607,1608,1609,1610,1691,1692,1693,1694,1695,1696,1697,1698,1699,1700,1204,1220,1221,1229,1452,1453,1454,1455,1456,1457,1458,1459,1460,1461,1462,1463,1464,1465,1468,1469,1470,1471,1472,1209,1210,1215,1216,1218,1222,1225,1226,1227,1228,1423,1424,1425,1427,1428,1429,1430,1431,1432,1433,1434,1436,1437,1438,1203,1391,1392,1393,1394,1395,1396,1397,1398,1399,1400,1401,1402,1403,1404,1405,1406,1407,1408,1409,1214,1511,1512,1513,1514,1516,1517,1518,1519,1520,1205,1213,1230,1233,1571,1575,1578,1581,1584,1585,1586,1207,1631,1632,1633,1634,1635,1636,1637,1638,1639,1641,1642,1643,1644,1645,1646,1647,1648,1649,1202,1236,1331,1332,1333,1334,1337,1343,1345,1346,1347,1206,1661,1662,1663,1664,1665,1667,1668,1208,1211,1219,1543,1544,1545,1546,1547,1549,1550,1552,1555,1559,1560,1561,1562,1563,1564
