CITY_ENG,JCODE,mean
,,15.872914112166855
,,5.113984328777595
,,4.033083177939886
,,0.14137931168079376
,,11.573512249458128
Aomori-shi,02201,1.3960904491568973
Hirosaki-shi,02202,1.0662939716382263
Hachinohe-shi,02203,3.5978408826780113
Kuroishi-shi,02204,0.5944668935082645
Goshogawara-shi,02205,0.6985556977704775
Towada-shi,02206,0.4735212969095273
Misawa-shi,02207,2.955577086052864
Mutsu-shi,02208,0.3915120357290946
Tsugaru-shi,02209,0.6677526800819996
Hirakawa-shi,02210,0.6274436422971917
Hiranai-machi,02301,0.4776116017096472
Imabetsu-machi,02303,0.40951459109888355
Yomogita-mura,02304,0.32204989095217784
Sotogahama-machi,02307,0.3611571756640599
Ajigasawa-machi,02321,0.35456448750214703
Fukaura-machi,02323,0.3131131187223957
Nishimeya-mura,02343,0.5593430589550163
Fujisaki-machi,02361,1.3568405996524504
Owani-machi,02362,0.6059331757166997
Inakadate-mura,02367,1.3146237154451965
Itayanagi-machi,02381,1.0793615081054007
Tsuruta-machi,02384,1.0531594155124413
Nakadomari-machi,02387,0.47473635614812926
Noheji-machi,02401,0.7718159099469926
Shichinohe-machi,02402,0.3733656699172965
Rokunohe-machi,02405,0.7796485981771344
Yokohama-machi,02406,0.40948875464917883
Tohoku-machi,02408,0.4121481970586602
Rokkasho-mura,02411,0.8361637812755567
Oirase-cho,02412,1.4312847043113472
Oma-machi,02423,0.596993383320395
Higashidori-mura,02424,0.3814246075678915
Kazamaura-mura,02425,0.3879679724369308
Sai-mura,02426,0.3018952859768942
Sannohe-machi,02441,0.4317765340614776
Gonohe-machi,02442,0.5376341014461713
Takko-machi,02443,0.28635020103522707
Nanbu-cho,02445,0.5871314558907672
Hashikami-cho,02446,0.5695413987669081
Shingo-mura,02450,0.2628293272430454
Morioka-shi,03201,0.8844031629068952
Miyako-shi,03202,0.2930995356768169
Ofunato-shi,03203,0.5159850967410887
Hanamaki-shi,03205,0.4149895283997588
Kitakami-shi,03206,0.7161694769406611
Kuji-shi,03207,0.38324467948074054
Tono-shi,03208,0.24546700427180862
Ichinoseki-shi,03209,0.36680301552887207
Rikuzentakata-shi,03210,0.39043051368007015
Kamaishi-shi,03211,0.49189061666743067
Ninohe-shi,03213,0.359337408328286
Hachimantai-shi,03214,0.30697966225300843
Oshu-shi,03215,0.3874771258558344
Takizawa-shi,03216,0.6267491206930816
Shizukuishi-cho,03301,0.2925559608691405
Kuzumaki-machi,03302,0.2247740824644317
Iwate-machi,03303,0.30058560313762683
