CITY_ENG,JCODE,mean
,,15.280608474024083
,,4.722394140204873
,,2.600660750275481
,,0.18307284599748153
,,10.412810565204156
Aomori-shi,02201,3.5173223232928725
Hirosaki-shi,02202,3.506910501281644
Hachinohe-shi,02203,8.863017265660329
Kuroishi-shi,02204,1.9535937632268607
Goshogawara-shi,02205,1.5418454743343257
Towada-shi,02206,1.1405026711707975
Misawa-shi,02207,7.8206890676032215
Mutsu-shi,02208,0.8225717630814878
Tsugaru-shi,02209,1.7291397416657812
Hirakawa-shi,02210,1.46364990482837
Hiranai-machi,02301,0.6292798843226968
Imabetsu-machi,02303,0.4983994707513554
Yomogita-mura,02304,0.5038995092376892
Sotogahama-machi,02307,0.550005232487923
Ajigasawa-machi,02321,0.6291946714202292
Fukaura-machi,02323,0.3926740404276576
Nishimeya-mura,02343,0.4068042826202804
Fujisaki-machi,02361,5.299828823635695
Owani-machi,02362,1.1819094354835644
Inakadate-mura,02367,6.850044881905555
Itayanagi-machi,02381,3.9313354392677193
Tsuruta-machi,02384,3.400385885031846
Nakadomari-machi,02387,0.5460420300846729
Noheji-machi,02401,1.837799155346824
Shichinohe-machi,02402,0.8257328654413031
Rokunohe-machi,02405,2.0481712148817453
Yokohama-machi,02406,0.8043112350431111
Tohoku-machi,02408,1.0591937205804904
Rokkasho-mura,02411,2.636807678043048
Oirase-cho,02412,4.310970746105718
Oma-machi,02423,0.9374588799160763
Higashidori-mura,02424,0.8045391077216367
Kazamaura-mura,02425,0.5438198685429001
Sai-mura,02426,0.29248605059808447
Sannohe-machi,02441,0.9432944157686959
Gonohe-machi,02442,1.2265527972587293
Takko-machi,02443,0.4783588676645292
Nanbu-cho,02445,1.354702845758977
Hashikami-cho,02446,1.3021828263690967
Shingo-mura,02450,0.3912554724107195
Morioka-shi,03201,2.2972706774423495
Miyako-shi,03202,0.40274355541664797
Ofunato-shi,03203,0.6685826614208581
Hanamaki-shi,03205,0.956798870976204
Kitakami-shi,03206,1.9337131723085519
Kuji-shi,03207,0.5854612352668547
Tono-shi,03208,0.47662770998336806
Ichinoseki-shi,03209,0.5590286489743734
Rikuzentakata-shi,03210,0.4347213221946113
Kamaishi-shi,03211,0.5761361391763532
Ninohe-shi,03213,0.7438445188104569
Hachimantai-shi,03214,0.698399619136151
Oshu-shi,03215,0.8210132654375752
Takizawa-shi,03216,2.0240969436445386
Shizukuishi-cho,03301,0.5237806967983553
Kuzumaki-machi,03302,0.4030486515094011
Iwate-machi,03303,0.6514388241494509
Shiwa-cho,03321,1.0158708816607027
Yahaba-cho,03322,3.7220759284215146
Nishiwaga-machi,03366,0.490763059964934
Kanegasaki-cho,03381,1.6243848176109104
Hiraizumi-cho,03402,0.8783620032881639
Sumita-cho,03441,0.3163941665284728
Otsuchi-cho,03461,0.4541989518952867
Yamada-machi,03482,0.4238452612349934
Iwaizumi-cho,03483,0.27542433873432265
Tanohata-mura,03484,0.4468601047643387
Fudai-mura,03485,0.562565859310008
Karumai-machi,03501,0.6160762761746869
Noda-mura,03503,0.5584027878533327
Kunohe-mura,03506,0.7184898889491966
Hirono-cho,03507,0.4607339394594997
Ichinohe-machi,03524,0.7868121512236885
"Sendai-shi, Aoba-ku",04101,5.231750946514192
"Sendai-shi, Miyagino-ku",04102,18.827548657381463
"Sendai-shi, Wakabayashi-ku",04103,11.897968609902351
"Sendai-shi, Taihaku-ku",04104,4.284313172596347
"Sendai-shi, Izumi-ku",04105,7.233999475268047
Ishinomaki-shi,04202,1.4360663763983863
Shiogama-shi,04203,9.71950681561584
Kesennuma-shi,04205,0.8763835008291615
Shiroishi-shi,04206,1.0400465384514408
Natori-shi,04207,6.0322014935402395
Kakuda-shi,04208,1.3520297765551677
Tagajo-shi,04209,17.051209650966
Iwanuma-shi,04211,5.201744735903908
Tome-shi,04212,0.7852560468888945
Kurihara-shi,04213,0.7072613343047441
Higashimatsushima-shi,04214,1.9643785623210965
Osaki-shi,04215,1.059298465120196
Tomiya-shi,04216,5.444390691365649
Zao-machi,04301,0.9373546995766712
Shichikashuku-machi,04302,0.3994376686266223
Ogawara-machi,04321,2.9371113194931118
Murata-machi,04322,1.5433968555933255
Shibata-machi,04323,2.713424305319761
Kawasaki-machi,04324,0.8576474227243231
Marumori-machi,04341,0.46149635476683054
Watari-cho,04361,2.349880791574433
Yamamoto-cho,04362,1.3091737288684047
Matsushima-machi,04401,1.518523944199674
Shichigahama-machi,04404,7.441239970913459
Rifu-cho,04406,5.518624824370383
Taiwa-cho,04421,1.7610927847692852
Osato-cho,04422,1.0851023232606978
Ohira-mura,04424,3.1631447808578
Shikama-cho,04444,0.7822813055732961
Kami-machi,04445,0.628853597221852
Wakuya-cho,04501,0.877917780925246
Misato-machi,04505,1.385167851180553
Onagawa-cho,04581,1.1458832370466476
Minamisanriku-cho,04606,0.4774090519143499
Akita-shi,05201,2.9521942317808283
Noshiro-shi,05202,1.193555711277062
Yokote-shi,05203,2.4967163259961986
Odate-shi,05204,1.0302464533428766
Oga-shi,05206,1.295288572490821
Yuzawa-shi,05207,1.158919939702693
Kazuno-shi,05209,0.9465417736088942
Yurihonjo-shi,05210,1.1938444518127245
Katagami-shi,05211,2.685361400473935
Daisen-shi,05212,1.6070678103863563
Kitaakita-shi,05213,0.5378682372718214
Nikaho-shi,05214,1.2938971038111675
Semboku-shi,05215,0.541298855549209
Kosaka-machi,05303,1.0612248951963847
Kamikoani-mura,05327,0.35783727814221605
Fujisato-machi,05346,0.355420340567809
Mitane-cho,05348,0.7055280737779135
Happou-cho,05349,0.4519095115622098
Gojome-machi,05361,1.0085616416539855
Hachirogata-machi,05363,2.7590803201529424
Ikawa-machi,05366,2.3298806907627654
Ogata-mura,05368,0.6008242532523488
Misato-cho,05434,1.904981314224192
Ugo-machi,05463,1.2082287017856443
Higashinaruse-mura,05464,0.5313166403625685
Yamagata-shi,06201,6.061376138029818
Yonezawa-shi,06202,2.1735022644859816
Tsuruoka-shi,06203,1.0144667325237515
Sakata-shi,06204,1.753080458527833
Shinjo-shi,06205,2.2136044068341727
Sagae-shi,06206,3.0698749206246596
Kaminoyama-shi,06207,2.0247636698715508
Murayama-shi,06208,1.766616866090365
Nagai-shi,06209,1.5417511710369853
Tendo-shi,06210,5.413292737312229
Higashine-shi,06211,3.135335603627573
Obanazawa-shi,06212,1.1613003543168612
Nanyo-shi,06213,2.298089855125321
Yamanobe-machi,06301,2.002297166796554
Nakayama-machi,06302,4.10624996445268
Kahoku-cho,06321,3.4205485752372127
Nishikawa-machi,06322,0.7147729424993244
Asahi-machi,06323,0.7300788244153559
Oe-machi,06324,1.0650726606383858
Oishida-machi,06341,1.7023042227958751
Kaneyama-machi,06361,0.9234784616751837
Mogami-machi,06362,0.604722515494285
Funagata-machi,06363,1.08535640714364
Mamurogawa-machi,06364,0.5449123289863194
Okura-mura,06365,0.505314354558557
Sakegawa-mura,06366,1.0164272028264012
Tozawa-mura,06367,0.5327310356437867
Takahata-machi,06381,2.0521986525157767
Kawanishi-machi,06382,1.5185948787989927
Oguni-machi,06401,0.4791408094391656
Shirataka-machi,06402,1.5985016699225552
Iide-machi,06403,0.7496749356621346
Mikawa-machi,06426,2.9321922876759086
Shonai-machi,06428,1.283429639590653
Yuza-machi,06461,0.7930661254242397
Fukushima-shi,07201,2.0742355249926097
Aizuwakamatsu-shi,07202,2.4052102503016513
Koriyama-shi,07203,2.6887148461043897
Iwaki-shi,07204,1.3243334158009736
Shirakawa-shi,07205,1.401482036344462
Sukagawa-shi,07207,1.3574492728797747
Kitakata-shi,07208,0.9537612213251885
Soma-shi,07209,1.0355380797173726
Nihonmatsu-shi,07210,1.030034905012181
Tamura-shi,07211,0.6346051936798703
Minamisoma-shi,07212,0.8832359774508761
Date-shi,07213,1.1373902986423146
Motomiya-shi,07214,2.51793448290729
Kori-machi,07301,1.8480284378093161
Kunimi-machi,07303,1.7500407498768473
Kawamata-machi,07308,0.6033366568234831
Otama-mura,07322,0.8559262968525689
Kagamiishi-machi,07342,2.7662750894801458
Tenei-mura,07344,0.38382045193691905
Shimogo-machi,07362,0.38513178351723576
Hinoemata-mura,07364,0.2852995726955859
Tadami-machi,07367,0.32348024470851666
Minamiaizu-machi,07368,0.4350091133089325
Kitashiobara-mura,07402,1.0609687427698191
Nishiaizu-machi,07405,0.5910228110676168
Bandai-machi,07407,2.9983160798699515
Inawashiro-machi,07408,1.5719007322243612
Aizubange-machi,07421,1.8087118981676886
Yugawa-mura,07422,3.7817193575893686
Yanaizu-machi,07423,0.629534725396554
Mishima-machi,07444,0.41580666325823884
Kaneyama-machi,07445,0.3530796262820394
Showa-mura,07446,0.3387650568906963
Aizumisato-machi,07447,0.7951278776017372
Nishigo-mura,07461,1.2933982914110904
Izumizaki-mura,07464,1.56711362919742
Nakajima-mura,07465,1.148466685596627
Yabuki-machi,07466,1.5958380698449428
Tanagura-machi,07481,0.5857330045757057
Yamatsuri-machi,07482,0.3282545983349582
Hanawa-machi,07483,0.31920316891892586
Samegawa-mura,07484,0.29074293038784305
Ishikawa-machi,07501,0.654624551325889
Tamakawa-mura,07502,1.106817686087406
Hirata-mura,07503,0.5191804227727066
Asakawa-machi,07504,0.752075321555539
Furudono-machi,07505,0.29068431639655457
Miharu-machi,07521,1.5627787101896902
Ono-machi,07522,0.8373448115682651
Hirono-machi,07541,1.6309974544202905
Naraha-machi,07542,1.0017759629669667
Tomioka-machi,07543,0.986543832279921
Kawauchi-mura,07544,0.2883616392531872
Okuma-machi,07545,1.2584079540969348
Futaba-machi,07546,0.5862168678829168
Namie-machi,07547,0.3072431090861997
Katsurao-mura,07548,0.3802391292369929
Shinchi-machi,07561,1.4094368498461136
Iitate-mura,07564,0.3481131185714608
Mito-shi,08201,6.447509712759701
Hitachi-shi,08202,3.7190778652037664
Tsuchiura-shi,08203,7.8689298314764535
Koga-shi,08204,6.612778482515035
Ishioka-shi,08205,1.975791682640466
Yuki-shi,08207,4.755291932764621
Ryugasaki-shi,08208,4.671013586732813
Shimotsuma-shi,08210,3.3626324235944565
Joso-shi,08211,3.5686712390551882
Hitachiota-shi,08212,0.8044618881542446
Takahagi-shi,08214,0.9713208999334748
Kitaibaraki-shi,08215,1.149639648470098
Kasama-shi,08216,1.6901978910269133
Toride-shi,08217,6.508833098652838
Ushiku-shi,08219,5.993661877281908
Tsukuba-shi,08220,5.593131533508045
Hitachinaka-shi,08221,8.306280448333403
Kashima-shi,08222,6.419949930759523
