CITY_ENG,JCODE,mean
,,11.577880761481278
,,4.5162335503307345
,,2.582254527471004
,,0.2410344866843059
,,13.066488265991211
Aomori-shi,02201,1.710751901335577
Hirosaki-shi,02202,1.2952344589240838
Hachinohe-shi,02203,5.242134979727194
Kuroishi-shi,02204,0.8304039557622944
Goshogawara-shi,02205,0.8138160069503964
Towada-shi,02206,0.7439920926262261
Misawa-shi,02207,3.717380167128384
Mutsu-shi,02208,0.5891101065210504
Tsugaru-shi,02209,0.8594825204926215
Hirakawa-shi,02210,0.6678907326161827
Hiranai-machi,02301,0.6080097800423959
Imabetsu-machi,02303,0.5221420449301174
Yomogita-mura,02304,0.4703366948746588
Sotogahama-machi,02307,0.5384973121207165
Ajigasawa-machi,02321,0.456237661363369
Fukaura-machi,02323,0.4153516108434653
Nishimeya-mura,02343,0.37613221803529023
Fujisaki-machi,02361,1.622683147485854
Owani-machi,02362,0.5837782475118559
Inakadate-mura,02367,1.7095376948607952
Itayanagi-machi,02381,1.2924852712669028
Tsuruta-machi,02384,1.209138862237135
Nakadomari-machi,02387,0.5592466014798502
Noheji-machi,02401,1.010243377227333
Shichinohe-machi,02402,0.6089382790970699
Rokunohe-machi,02405,1.1119904539801087
Yokohama-machi,02406,0.7052034234656496
Tohoku-machi,02408,0.6857789106493569
Rokkasho-mura,02411,1.2657087636990545
Oirase-cho,02412,1.890701741818046
Oma-machi,02423,0.8159305653857701
Higashidori-mura,02424,0.5921746166430721
Kazamaura-mura,02425,0.621442498670136
Sai-mura,02426,0.4611932886472567
Sannohe-machi,02441,0.6075633301711446
Gonohe-machi,02442,0.8059185412970534
Takko-machi,02443,0.44758207813812056
Nanbu-cho,02445,0.8010747940051058
Hashikami-cho,02446,0.8107659472837717
Shingo-mura,02450,0.4712498989725008
Morioka-shi,03201,1.380127456369366
Miyako-shi,03202,0.5161385874870202
Ofunato-shi,03203,0.8474750284072903
Hanamaki-shi,03205,0.7452674960707119
Kitakami-shi,03206,1.1625237295155635
Kuji-shi,03207,0.5481746816280716
Tono-shi,03208,0.47314254176885
Ichinoseki-shi,03209,0.6145352510202978
Rikuzentakata-shi,03210,0.6317483297295748
Kamaishi-shi,03211,0.7117870484139441
