CITY_ENG,JCODE,mean
,,14.80496685078602
,,4.884498498303884
,,3.6572326549222267
,,0.2686206975887562
,,8.672829118589076
Aomori-shi,02201,1.4879181080512083
Hirosaki-shi,02202,1.1944260641295645
Hachinohe-shi,02203,3.895357436283205
Kuroishi-shi,02204,0.6967032181421212
Goshogawara-shi,02205,0.678078976304572
Towada-shi,02206,0.5796176733006806
Misawa-shi,02207,3.2587925224930188
Mutsu-shi,02208,0.4435615477013655
Tsugaru-shi,02209,0.718606637203956
Hirakawa-shi,02210,0.5464596054042018
Hiranai-machi,02301,0.44250063965579317
Imabetsu-machi,02303,0.39442350492833705
Yomogita-mura,02304,0.36404071224875834
Sotogahama-machi,02307,0.37306287467571797
Ajigasawa-machi,02321,0.375928846009126
Fukaura-machi,02323,0.34042557811062635
Nishimeya-mura,02343,0.3093459649319729
Fujisaki-machi,02361,1.4599375583745862
Owani-machi,02362,0.4938390636250022
Inakadate-mura,02367,1.5582401124891032
Itayanagi-machi,02381,1.1720520973248933
Tsuruta-machi,02384,1.0002119608693867
Nakadomari-machi,02387,0.4096034424543204
Noheji-machi,02401,0.7863346801835742
Shichinohe-machi,02402,0.4551338457341277
Rokunohe-machi,02405,0.8899634215380631
Yokohama-machi,02406,0.4934602501861597
Tohoku-machi,02408,0.5212306438551284
Rokkasho-mura,02411,0.8827112035626574
Oirase-cho,02412,1.6875481313909309
Oma-machi,02423,0.6739050882310504
Higashidori-mura,02424,0.4178244099688907
Kazamaura-mura,02425,0.47413419483568514
Sai-mura,02426,0.341500717011308
Sannohe-machi,02441,0.5269885908054253
Gonohe-machi,02442,0.6458112265608728
Takko-machi,02443,0.36341160910846876
Nanbu-cho,02445,0.6995573871483942
Hashikami-cho,02446,0.7142688303072284
Shingo-mura,02450,0.3419283244147189
Morioka-shi,03201,1.3658212024072929
Miyako-shi,03202,0.44553381111100987
Ofunato-shi,03203,0.7779310651735462
Hanamaki-shi,03205,0.6812447998079255
Kitakami-shi,03206,1.2023747184283293
Kuji-shi,03207,0.46934552169588456
Tono-shi,03208,0.41449177266255927
Ichinoseki-shi,03209,0.5189090401892189
Rikuzentakata-shi,03210,0.5837365899659719
Kamaishi-shi,03211,0.6389605806270342
Ninohe-shi,03213,0.462731597373082
Hachimantai-shi,03214,0.4136442890721286
Oshu-shi,03215,0.6190351569056366
Takizawa-shi,03216,0.9683293605398112
Shizukuishi-cho,03301,0.39258979017369033
Kuzumaki-machi,03302,0.3322134136382826
Iwate-machi,03303,0.4165137781914077
Shiwa-cho,03321,0.6838768535871833
Yahaba-cho,03322,2.0405481172838966
Nishiwaga-machi,03366,0.3678939532770394
Kanegasaki-cho,03381,0.8698610589857161
Hiraizumi-cho,03402,0.6917337808365253
Sumita-cho,03441,0.3792917507896348
Otsuchi-cho,03461,0.521752229599195
Yamada-machi,03482,0.4704847745404814
Iwaizumi-cho,03483,0.3275436607353521
Tanohata-mura,03484,0.41676734588595604
Fudai-mura,03485,0.445661333944094
Karumai-machi,03501,0.42886279037071035
Noda-mura,03503,0.41701208819573327
Kunohe-mura,03506,0.44593935931141293
Hirono-cho,03507,0.4232265642279811
Ichinohe-machi,03524,0.43786759454799584
"Sendai-shi, Aoba-ku",04101,3.9750611450184508
"Sendai-shi, Miyagino-ku",04102,18.982759243171238
"Sendai-shi, Wakabayashi-ku",04103,11.281873514071508
"Sendai-shi, Taihaku-ku",04104,3.420359796617533
"Sendai-shi, Izumi-ku",04105,5.413692594737224
Ishinomaki-shi,04202,1.5873680420824512
Shiogama-shi,04203,9.105985624711808
Kesennuma-shi,04205,0.8029134517870098
Shiroishi-shi,04206,0.7846555165813437
Natori-shi,04207,4.835896574121607
Kakuda-shi,04208,1.0660271985061587
Tagajo-shi,04209,15.300679603580004
Iwanuma-shi,04211,4.009485392906051
Tome-shi,04212,0.8091331169965844
Kurihara-shi,04213,0.6511016424558367
Higashimatsushima-shi,04214,2.1373892258888554
Osaki-shi,04215,0.9254835442285025
Tomiya-shi,04216,4.010219643257019
Zao-machi,04301,0.6301588519213567
Shichikashuku-machi,04302,0.35555412960404936
Ogawara-machi,04321,3.0424173001745527
Murata-machi,04322,1.2288158488068697
Shibata-machi,04323,2.2120398229324967
Kawasaki-machi,04324,0.5498691339252871
Marumori-machi,04341,0.45212692945989985
Watari-cho,04361,1.9864415021880886
Yamamoto-cho,04362,0.9935913599174675
Matsushima-machi,04401,1.4579470428706267
Shichigahama-machi,04404,6.926158522862416
Rifu-cho,04406,4.497397470409238
Taiwa-cho,04421,1.313581074004233
Osato-cho,04422,0.968072200868886
Ohira-mura,04424,2.057093499403752
Shikama-cho,04444,0.5466574748701294
Kami-machi,04445,0.4735670269657032
Wakuya-cho,04501,0.9305059259430608
Misato-machi,04505,1.3163799384669876
Onagawa-cho,04581,1.1326929364076634
Minamisanriku-cho,04606,0.579185751273962
Akita-shi,05201,1.43729760297623
Noshiro-shi,05202,0.6529765383430859
Yokote-shi,05203,0.8090501910756552
Odate-shi,05204,0.5092594960129521
Oga-shi,05206,0.6613673985076481
Yuzawa-shi,05207,0.49886785440550196
Kazuno-shi,05209,0.43853882418474166
Yurihonjo-shi,05210,0.5248937396650176
Katagami-shi,05211,1.1344365678395274
Daisen-shi,05212,0.6117743809337758
Kitaakita-shi,05213,0.37296130344636197
Nikaho-shi,05214,0.6439040367948387
Semboku-shi,05215,0.3725650653908265
Kosaka-machi,05303,0.5460927843636151
Kamikoani-mura,05327,0.3193124994052685
Fujisato-machi,05346,0.3004185050972961
Mitane-cho,05348,0.44985833476106984
