CITY_ENG,JCODE,mean
,,14.269444794054854
,,3.974816264369003
,,2.6616672550312344
,,0.01873479244010202
,,10.25547942417424
Aomori-shi,02201,1.3136475906162324
Hirosaki-shi,02202,0.9999961956984394
Hachinohe-shi,02203,4.951466767069087
Kuroishi-shi,02204,0.5431526971311466
Goshogawara-shi,02205,0.5621707448830386
Towada-shi,02206,0.44299452583091853
Misawa-shi,02207,2.872695676109883
Mutsu-shi,02208,0.3197735476574632
Tsugaru-shi,02209,0.5742092814217469
Hirakawa-shi,02210,0.41178620272162353
Hiranai-machi,02301,0.3087072981395941
Imabetsu-machi,02303,0.2756685227951417
Yomogita-mura,02304,0.22434213597996885
Sotogahama-machi,02307,0.2541172954591695
Ajigasawa-machi,02321,0.22759178827608226
Fukaura-machi,02323,0.20037815846218493
Nishimeya-mura,02343,0.17644428376740218
Fujisaki-machi,02361,1.398637745452372
Owani-machi,02362,0.3186060953245988
Inakadate-mura,02367,1.4872632053218307
Itayanagi-machi,02381,1.0401689574161561
Tsuruta-machi,02384,0.9767398834156947
Nakadomari-machi,02387,0.28506249056286287
Noheji-machi,02401,0.5890170005699339
Shichinohe-machi,02402,0.28969859066249243
Rokunohe-machi,02405,0.8064118835626951
Yokohama-machi,02406,0.30867833906819614
Tohoku-machi,02408,0.36021404299874715
Rokkasho-mura,02411,0.9287940574033773
Oirase-cho,02412,1.5644673990441873
Oma-machi,02423,0.5633678649685608
Higashidori-mura,02424,0.2969291800079835
Kazamaura-mura,02425,0.4503784286081529
Sai-mura,02426,0.18277623536797838
Sannohe-machi,02441,0.35047763906043533
Gonohe-machi,02442,0.5249179137583704
Takko-machi,02443,0.20766919698633854
Nanbu-cho,02445,0.5381696438812803
Hashikami-cho,02446,0.6157597812287864
Shingo-mura,02450,0.1949111448415941
Morioka-shi,03201,1.327212678675522
Miyako-shi,03202,0.2995014327151811
Ofunato-shi,03203,0.6617073151524325
Hanamaki-shi,03205,0.5324198169374599
Kitakami-shi,03206,0.9163943653600575
Kuji-shi,03207,0.33102524623414736
Tono-shi,03208,0.2559406177208307
Ichinoseki-shi,03209,0.40847024669269766
Rikuzentakata-shi,03210,0.36364012782262745
Kamaishi-shi,03211,0.5010829049849898
Ninohe-shi,03213,0.31477583870613035
Hachimantai-shi,03214,0.26098604079839866
Oshu-shi,03215,0.4982616716770507
Takizawa-shi,03216,0.9160447076600181
Shizukuishi-cho,03301,0.28801026751687353
Kuzumaki-machi,03302,0.18314217331399488
Iwate-machi,03303,0.24785942480113896
Shiwa-cho,03321,0.6066977285746067
Yahaba-cho,03322,2.1486675277125284
Nishiwaga-machi,03366,0.18289159244215988
Kanegasaki-cho,03381,0.6879998623365164
Hiraizumi-cho,03402,0.5610281570258563
Sumita-cho,03441,0.19630542792715913
Otsuchi-cho,03461,0.3686358284064881
Yamada-machi,03482,0.3381214999591149
Iwaizumi-cho,03483,0.18591458904883507
Tanohata-mura,03484,0.23179246358969405
Fudai-mura,03485,0.35813463583731475
Karumai-machi,03501,0.29558979869097557
