CITY_ENG,JCODE,mean
,,14.0248378665242
,,4.099298864028359
,,5.674462825824052
,,-0.07229920450983378
,,11.320109318523874
Aomori-shi,02201,1.222979196443526
Hirosaki-shi,02202,0.9280073642368338
Hachinohe-shi,02203,7.2152119006803375
Kuroishi-shi,02204,0.3983939060658531
Goshogawara-shi,02205,0.4711975839061275
Towada-shi,02206,0.20861465645604718
Misawa-shi,02207,2.4946141975985583
Mutsu-shi,02208,0.14809469967073235
Tsugaru-shi,02209,0.4636133529584022
Hirakawa-shi,02210,0.21919571982940037
Hiranai-machi,02301,0.11372519934385611
Imabetsu-machi,02303,0.1735661382049316
Yomogita-mura,02304,0.07146918911168049
Sotogahama-machi,02307,0.1715608949830707
Ajigasawa-machi,02321,0.022846970765807006
Fukaura-machi,02323,-0.007926630369432898
Nishimeya-mura,02343,-0.03987632071424594
Fujisaki-machi,02361,1.3885101162466413
Owani-machi,02362,0.14011274574819108
Inakadate-mura,02367,1.5015536595978471
Itayanagi-machi,02381,0.8079166178700491
Tsuruta-machi,02384,0.8306104813727271
Nakadomari-machi,02387,0.17318093584882796
Noheji-machi,02401,0.4266716246672521
Shichinohe-machi,02402,0.07502469888380527
Rokunohe-machi,02405,0.5807207706439746
Yokohama-machi,02406,0.10988730353658786
Tohoku-machi,02408,0.17012616193080182
Rokkasho-mura,02411,0.8966680814187078
Oirase-cho,02412,1.3681767945111827
Oma-machi,02423,0.35300710709596766
Higashidori-mura,02424,0.11725576937285985
Kazamaura-mura,02425,0.23964865478590258
Sai-mura,02426,0.025705210421060866
Sannohe-machi,02441,0.1460754068191855
Gonohe-machi,02442,0.31228811231416537
Takko-machi,02443,0.005058066770795032
Nanbu-cho,02445,0.34706768319813697
Hashikami-cho,02446,0.32348241120710103
Shingo-mura,02450,0.052186032401505766
Morioka-shi,03201,0.8912281922985996
Miyako-shi,03202,0.08041904277844009
Ofunato-shi,03203,0.42998546684957856
Hanamaki-shi,03205,0.3080028484215609
Kitakami-shi,03206,0.5784551845322711
Kuji-shi,03207,0.08733267197748985
Tono-shi,03208,0.06528191143596654
Ichinoseki-shi,03209,0.22883293929086548
Rikuzentakata-shi,03210,0.2057448742830431
Kamaishi-shi,03211,0.29586958874240804
Ninohe-shi,03213,0.08894162396737879
Hachimantai-shi,03214,0.05876887585092368
Oshu-shi,03215,0.21438216854502554
Takizawa-shi,03216,0.6016737144167454
Shizukuishi-cho,03301,0.07235679275952425
Kuzumaki-machi,03302,-0.04369462141226154
Iwate-machi,03303,0.008600377787410967
Shiwa-cho,03321,0.32508478116471756
Yahaba-cho,03322,1.61361975682954
Nishiwaga-machi,03366,0.0258295935498473
Kanegasaki-cho,03381,0.26956569554436866
Hiraizumi-cho,03402,0.30170043576225747
Sumita-cho,03441,0.05141879205519083
Otsuchi-cho,03461,0.15216776210047367
Yamada-machi,03482,0.10581331379785007
Iwaizumi-cho,03483,-0.034408094546028965
Tanohata-mura,03484,0.022466080567250878
Fudai-mura,03485,0.05015255893340053
Karumai-machi,03501,0.02163075390845083
Noda-mura,03503,0.05587691167733798
Kunohe-mura,03506,0.0492771173496268
Hirono-cho,03507,0.01453472383597648
Ichinohe-machi,03524,0.018309021462569762
"Sendai-shi, Aoba-ku",04101,2.8070570193289908
"Sendai-shi, Miyagino-ku",04102,13.43283525909846
"Sendai-shi, Wakabayashi-ku",04103,7.895712962639352
"Sendai-shi, Taihaku-ku",04104,2.3232780049172526
"Sendai-shi, Izumi-ku",04105,3.8988850686206944
Ishinomaki-shi,04202,1.1389790424381023
Shiogama-shi,04203,6.522146026977584
Kesennuma-shi,04205,0.55950566865135
Shiroishi-shi,04206,0.4194804482884741
Natori-shi,04207,3.7708484507754862
Kakuda-shi,04208,0.775135281303241
Tagajo-shi,04209,12.759153090189226
Iwanuma-shi,04211,3.215922137227544
Tome-shi,04212,0.5419106647000199
Kurihara-shi,04213,0.3228515128451161
Higashimatsushima-shi,04214,1.4461842961170321
Osaki-shi,04215,0.5325762957140455
Tomiya-shi,04216,3.2356279717960126
Zao-machi,04301,0.30653296412407827
Shichikashuku-machi,04302,0.04495018074213605
Ogawara-machi,04321,1.9403481078499694
Murata-machi,04322,0.8072466131174224
Shibata-machi,04323,1.833544537891148
Kawasaki-machi,04324,0.28568484067000716
Marumori-machi,04341,0.1756519756353835
Watari-cho,04361,1.6089339276253096
Yamamoto-cho,04362,0.6965452842631312
Matsushima-machi,04401,0.9816973716174139
Shichigahama-machi,04404,5.7681089212257985
Rifu-cho,04406,3.876094144060376
Taiwa-cho,04421,0.9427202404253344
Osato-cho,04422,0.6168341821012923
Ohira-mura,04424,1.6416160454262356
Shikama-cho,04444,0.26785040613348654
Kami-machi,04445,0.19301611392828086
Wakuya-cho,04501,0.573120971996296
Misato-machi,04505,0.8592581764538935
Onagawa-cho,04581,0.858078321516526
Minamisanriku-cho,04606,0.345316053132636
Akita-shi,05201,1.284511247182592
Noshiro-shi,05202,0.28459080887900484
Yokote-shi,05203,0.4942449808240707
Odate-shi,05204,0.1406709589859566
Oga-shi,05206,0.42011209889103995
Yuzawa-shi,05207,0.1818596214161603
Kazuno-shi,05209,0.11072070212604697
Yurihonjo-shi,05210,0.22519872967386603
Katagami-shi,05211,1.0336341616759728
Daisen-shi,05212,0.3276404425588316
Kitaakita-shi,05213,0.01707823418892768
Nikaho-shi,05214,0.38173774470826827
Semboku-shi,05215,0.04029910219214224
Kosaka-machi,05303,0.22399508290657996
Kamikoani-mura,05327,-0.041895170385942294
Fujisato-machi,05346,-0.06468408716169297
Mitane-cho,05348,0.12241357077195138
Happou-cho,05349,-0.026336484840902473
Gojome-machi,05361,0.13079320519027274
Hachirogata-machi,05363,0.8398568929610121
Ikawa-machi,05366,0.42544407743615303
Ogata-mura,05368,0.07816439331843686
Misato-cho,05434,0.4055040094751884
Ugo-machi,05463,0.15610242055843973
Higashinaruse-mura,05464,0.031244134858884474
Yamagata-shi,06201,2.440666770472277
Yonezawa-shi,06202,0.6172526902523742
Tsuruoka-shi,06203,0.3263615078105106
Sakata-shi,06204,0.6312825975270008
Shinjo-shi,06205,0.5118256226369269
Sagae-shi,06206,1.049380515691284
Kaminoyama-shi,06207,0.6126239002273833
Murayama-shi,06208,0.42444840380405163
Nagai-shi,06209,0.4700044068919606
Tendo-shi,06210,1.8276687692995428
Higashine-shi,06211,0.9417741267535794
Obanazawa-shi,06212,0.2229788277029498
Nanyo-shi,06213,0.7288397309418345
Yamanobe-machi,06301,0.6366357242133405
Nakayama-machi,06302,1.1730686126095613
Kahoku-cho,06321,0.96565967033318
Nishikawa-machi,06322,0.11945695662298074
Asahi-machi,06323,0.14361231389838358
Oe-machi,06324,0.2816983238746267
Oishida-machi,06341,0.3058445783311744
Kaneyama-machi,06361,0.11978417373933453
Mogami-machi,06362,0.06909738568728686
Funagata-machi,06363,0.18268459098473822
Mamurogawa-machi,06364,0.046834761572989
Okura-mura,06365,0.06109201626171277
Sakegawa-mura,06366,0.12053117745901172
Tozawa-mura,06367,0.07458864329280704
Takahata-machi,06381,0.48078600899682433
Kawanishi-machi,06382,0.39909122457061935
Oguni-machi,06401,0.046985929963134866
Shirataka-machi,06402,0.35725205236255825
Iide-machi,06403,0.1539584006716033
Mikawa-machi,06426,0.7933289575007642
Shonai-machi,06428,0.26053802907427454
Yuza-machi,06461,0.17396080146089338
Fukushima-shi,07201,1.1949575761646194
Aizuwakamatsu-shi,07202,0.9683705578784125
Koriyama-shi,07203,1.5971176462713177
Iwaki-shi,07204,0.9286563059132517
Shirakawa-shi,07205,0.7503486403461176
Sukagawa-shi,07207,0.8494571640597228
Kitakata-shi,07208,0.26137895228659214
Soma-shi,07209,0.7144443267595242
Nihonmatsu-shi,07210,0.5235395033069732
Tamura-shi,07211,0.27153203705647905
Minamisoma-shi,07212,0.6148378560953172
Date-shi,07213,0.5595166976969891
Motomiya-shi,07214,1.5745688437212608
Kori-machi,07301,0.824668452534287
Kunimi-machi,07303,0.9360206484821644
Kawamata-machi,07308,0.22932626846259074
Otama-mura,07322,0.3911755090836982
Kagamiishi-machi,07342,2.0260892325880673
Tenei-mura,07344,0.10464208489804129
Shimogo-machi,07362,0.0811620931969356
Hinoemata-mura,07364,0.03155072737910214
Tadami-machi,07367,0.030321943054681506
Minamiaizu-machi,07368,0.06954129620486951
Kitashiobara-mura,07402,0.07126338843188111
Nishiaizu-machi,07405,0.11413271036173588
Bandai-machi,07407,0.35983440899141184
Inawashiro-machi,07408,0.1879020595428648
Aizubange-machi,07421,0.5754229017926812
Yugawa-mura,07422,1.1772243103341091
Yanaizu-machi,07423,0.1295649253326892
Mishima-machi,07444,0.06566185042666595
Kaneyama-machi,07445,0.03703449097265958
Showa-mura,07446,0.055564682536856244
Aizumisato-machi,07447,0.2063462044546194
Nishigo-mura,07461,0.5151547901209207
Izumizaki-mura,07464,0.903705309443953
Nakajima-mura,07465,0.5105180819797589
Yabuki-machi,07466,1.075239746381538
Tanagura-machi,07481,0.34965338607968793
Yamatsuri-machi,07482,0.10475807026329996
Hanawa-machi,07483,0.11427231727426498
Samegawa-mura,07484,0.07484830796768203
Ishikawa-machi,07501,0.3439259279646312
Tamakawa-mura,07502,0.6941234666494489
Hirata-mura,07503,0.18476216042785795
Asakawa-machi,07504,0.4137260542523177
Furudono-machi,07505,0.08468218659271623
Miharu-machi,07521,0.8000923275980978
Ono-machi,07522,0.376719914885105
Hirono-machi,07541,1.1346781435227118
Naraha-machi,07542,0.5834428644884464
Tomioka-machi,07543,0.6082099665584094
Kawauchi-mura,07544,0.07270733080879772
Okuma-machi,07545,1.0721903710060303
Futaba-machi,07546,0.4045908626237151
Namie-machi,07547,0.10976655149893938
Katsurao-mura,07548,0.11057465568658835
Shinchi-machi,07561,1.0885314404493223
Iitate-mura,07564,0.08019562917840323
Mito-shi,08201,4.5754947969646205
Hitachi-shi,08202,2.769794315001712
Tsuchiura-shi,08203,6.50677845109404
Koga-shi,08204,4.9005683529854585
Ishioka-shi,08205,1.5774506966081259
Yuki-shi,08207,3.6588119765383516
Ryugasaki-shi,08208,3.8329539220491817
Shimotsuma-shi,08210,2.292944861759176
Joso-shi,08211,2.70012837723679
Hitachiota-shi,08212,0.5511923826165875
Takahagi-shi,08214,0.6646768197333502
Kitaibaraki-shi,08215,0.7375575731491166
Kasama-shi,08216,1.3257190132582586
Toride-shi,08217,5.355326204896944
Ushiku-shi,08219,4.711632043273948
Tsukuba-shi,08220,4.036876101319515
Hitachinaka-shi,08221,5.73059736525235
Kashima-shi,08222,6.150406404370467
Itako-shi,08223,2.138937061808677
Moriya-shi,08224,6.930992422662885
Hitachiomiya-shi,08225,0.5302071064978456
Naka-shi,08226,1.9700994797614861
Chikusei-shi,08227,2.154855110084421
Bando-shi,08228,2.6571083772742483
