CITY_ENG,JCODE,mean
,,15.662781469079833
,,4.951345909223584
,,3.226300835609435
,,0.18551724738088146
,,10.374390055493611
Aomori-shi,02201,1.9469608045056506
Hirosaki-shi,02202,1.5535800418578778
Hachinohe-shi,02203,6.567093854743151
Kuroishi-shi,02204,1.0528135176058093
Goshogawara-shi,02205,0.9209424897052186
Towada-shi,02206,0.7000804084989829
Misawa-shi,02207,3.860295572268053
Mutsu-shi,02208,0.5120349926277347
Tsugaru-shi,02209,0.8955569522862699
Hirakawa-shi,02210,0.7116250064146102
Hiranai-machi,02301,0.5583409522158634
Imabetsu-machi,02303,0.41365309671685846
Yomogita-mura,02304,0.37405963819230936
Sotogahama-machi,02307,0.4248057220357339
Ajigasawa-machi,02321,0.6448076341714832
Fukaura-machi,02323,0.3176542348165188
Nishimeya-mura,02343,0.30001963862167624
Fujisaki-machi,02361,2.3837854060321604
Owani-machi,02362,0.5883830625540404
Inakadate-mura,02367,2.568096979176708
Itayanagi-machi,02381,2.02385327715505
Tsuruta-machi,02384,1.803484889732094
Nakadomari-machi,02387,0.46906498770416094
Noheji-machi,02401,1.1428626681934393
Shichinohe-machi,02402,0.5420889152540822
Rokunohe-machi,02405,1.194872343219468
Yokohama-machi,02406,0.5162938786643817
Tohoku-machi,02408,0.6618650774968519
Rokkasho-mura,02411,1.4741048770205323
Oirase-cho,02412,1.9894905815276844
Oma-machi,02423,0.5865000631186569
Higashidori-mura,02424,0.48086793315120874
Kazamaura-mura,02425,0.41415944015225226
Sai-mura,02426,0.3117891457191883
Sannohe-machi,02441,0.622622594425009
Gonohe-machi,02442,0.8311586970967931
Takko-machi,02443,0.3731242497901862
Nanbu-cho,02445,0.8755527265815816
Hashikami-cho,02446,0.8688496891986657
Shingo-mura,02450,0.3751754864055143
Morioka-shi,03201,1.5853121449121272
Miyako-shi,03202,0.3727628371446153
Ofunato-shi,03203,0.7660921653335615
Hanamaki-shi,03205,0.6874074025505466
Kitakami-shi,03206,1.2327819947384602
Kuji-shi,03207,0.484108259653785
Tono-shi,03208,0.3600858947801814
Ichinoseki-shi,03209,0.5092431718917213
Rikuzentakata-shi,03210,0.5280159414305793
Kamaishi-shi,03211,0.60707309901476
Ninohe-shi,03213,0.47703923901908035
Hachimantai-shi,03214,0.46881457535707616
Oshu-shi,03215,0.5898141448920989
Takizawa-shi,03216,1.2599414364542634
Shizukuishi-cho,03301,0.4421157835404315
Kuzumaki-machi,03302,0.30445352426547634
Iwate-machi,03303,0.4132222557899601
Shiwa-cho,03321,0.7096560328947867
Yahaba-cho,03322,2.605177059565312
Nishiwaga-machi,03366,0.42020122339100835
Kanegasaki-cho,03381,0.9030426288443658
Hiraizumi-cho,03402,0.6360684805515272
Sumita-cho,03441,0.29092035331348753
Otsuchi-cho,03461,0.4582222939353022
Yamada-machi,03482,0.39238026575271406
Iwaizumi-cho,03483,0.261054744811852
Tanohata-mura,03484,0.3930355457120727
Fudai-mura,03485,0.5245537468934268
Karumai-machi,03501,0.43509204333748086
Noda-mura,03503,0.4212758414208061
Kunohe-mura,03506,0.4889928517652335
Hirono-cho,03507,0.38098111630975573
Ichinohe-machi,03524,0.4638667402833463
"Sendai-shi, Aoba-ku",04101,4.196678449554688
"Sendai-shi, Miyagino-ku",04102,20.622840068304306
"Sendai-shi, Wakabayashi-ku",04103,12.624839429245709
"Sendai-shi, Taihaku-ku",04104,3.5943270350978542
"Sendai-shi, Izumi-ku",04105,6.160825085304306
Ishinomaki-shi,04202,1.6481371789230044
Shiogama-shi,04203,10.099772156587678
Kesennuma-shi,04205,0.8402846422103598
Shiroishi-shi,04206,0.7527399881717305
Natori-shi,04207,5.363269649347557
Kakuda-shi,04208,1.1062351901025242
Tagajo-shi,04209,16.961103218769455
Iwanuma-shi,04211,4.670623016165844
Tome-shi,04212,0.8362423634274208
Kurihara-shi,04213,0.6276865072784443
Higashimatsushima-shi,04214,2.2650461985562815
Osaki-shi,04215,0.9915044401583538
Tomiya-shi,04216,4.518255666840187
Zao-machi,04301,0.6582679997327807
Shichikashuku-machi,04302,0.33526164328292574
Ogawara-machi,04321,2.867434228815593
Murata-machi,04322,1.4098480483908096
Shibata-machi,04323,2.440059618815123
Kawasaki-machi,04324,0.5887143057112709
Marumori-machi,04341,0.40389636515005667
Watari-cho,04361,2.1981691233861027
Yamamoto-cho,04362,1.104753262090416
Matsushima-machi,04401,1.6482163964644228
Shichigahama-machi,04404,7.833523386315594
Rifu-cho,04406,4.986805687805346
Taiwa-cho,04421,1.4741119968198924
Osato-cho,04422,1.0841960005360647
Ohira-mura,04424,2.2289214664159136
Shikama-cho,04444,0.586686871698404
Kami-machi,04445,0.4788183725967908
Wakuya-cho,04501,0.9437619577432492
Misato-machi,04505,1.548184193161479
Onagawa-cho,04581,1.23332033438405
Minamisanriku-cho,04606,0.5694958897402065
Akita-shi,05201,1.6459097127554092
Noshiro-shi,05202,0.6444558458112503
Yokote-shi,05203,1.150401895770055
Odate-shi,05204,0.5784974240220115
Oga-shi,05206,0.6107280509308534
Yuzawa-shi,05207,0.6024594955368032
Kazuno-shi,05209,0.5430932890238552
Yurihonjo-shi,05210,0.5454069333857928
Katagami-shi,05211,1.166550163656151
Daisen-shi,05212,0.8833350839989074
Kitaakita-shi,05213,0.4104621545714352
Nikaho-shi,05214,0.6433697931155227
Semboku-shi,05215,0.4244315860514519
Kosaka-machi,05303,0.6603659132796423
Kamikoani-mura,05327,0.3393593537765628
Fujisato-machi,05346,0.29365780452782597
Mitane-cho,05348,0.4180086103493707
Happou-cho,05349,0.30876463746966004
Gojome-machi,05361,0.4890095615228008
Hachirogata-machi,05363,1.2958546343438562
Ikawa-machi,05366,0.8369873535595945
Ogata-mura,05368,0.3886385603344431
Misato-cho,05434,1.0714174882303757
Ugo-machi,05463,0.6395404391743098
Higashinaruse-mura,05464,0.47027105426115184
Yamagata-shi,06201,2.646267023275278
Yonezawa-shi,06202,1.2812810418012277
Tsuruoka-shi,06203,0.6589235994208589
Sakata-shi,06204,0.9235998600930739
Shinjo-shi,06205,1.1177174830164978
Sagae-shi,06206,1.459413180433992
Kaminoyama-shi,06207,0.8955096677347744
Murayama-shi,06208,0.8986085726183918
Nagai-shi,06209,0.9676027868117217
Tendo-shi,06210,2.3034558744608735
Higashine-shi,06211,1.4790700868590252
Obanazawa-shi,06212,0.6038253907897477
Nanyo-shi,06213,1.1314541151029653
Yamanobe-machi,06301,0.9407731958550222
Nakayama-machi,06302,1.552430584786435
Kahoku-cho,06321,1.3798172975647074
Nishikawa-machi,06322,0.5314507404147062
Asahi-machi,06323,0.4880820826049292
Oe-machi,06324,0.6573211895660697
Oishida-machi,06341,0.7720276467594063
Kaneyama-machi,06361,0.5252303322195958
Mogami-machi,06362,0.3943235407262114
Funagata-machi,06363,0.5956892935095859
Mamurogawa-machi,06364,0.3883310139844289
Okura-mura,06365,0.3985441135650115
Sakegawa-mura,06366,0.5861463302328181
Tozawa-mura,06367,0.42922580169081137
Takahata-machi,06381,0.9661980310810311
Kawanishi-machi,06382,0.9622629402971606
Oguni-machi,06401,0.3835100337352902
Shirataka-machi,06402,0.7870783138070462
Iide-machi,06403,0.52495891713838
Mikawa-machi,06426,1.2219506938219955
Shonai-machi,06428,0.6218484877905769
Yuza-machi,06461,0.47236459564047834
Fukushima-shi,07201,1.6572106385346008
Aizuwakamatsu-shi,07202,1.4003892064945471
Koriyama-shi,07203,2.2130477622047207
Iwaki-shi,07204,1.4455890446868518
Shirakawa-shi,07205,1.2419951241159222
Sukagawa-shi,07207,1.2037155495603409
Kitakata-shi,07208,0.5913997777703761
Soma-shi,07209,1.1880893453140777
Nihonmatsu-shi,07210,0.8530287312849174
Tamura-shi,07211,0.5738142458476743
Minamisoma-shi,07212,0.9429359423623367
Date-shi,07213,0.9977089284154713
Motomiya-shi,07214,2.2163455105000898
Kori-machi,07301,1.3988071096126649
Kunimi-machi,07303,1.354781017897534
Kawamata-machi,07308,0.5269345827286628
Otama-mura,07322,0.7107471649593569
Kagamiishi-machi,07342,2.8155119911693096
Tenei-mura,07344,0.3446224918785912
Shimogo-machi,07362,0.30136709650659677
Hinoemata-mura,07364,0.27795780328156383
Tadami-machi,07367,0.30180586585448577
Minamiaizu-machi,07368,0.32934115069272674
Kitashiobara-mura,07402,0.4345186244663306
Nishiaizu-machi,07405,0.4652873767912446
Bandai-machi,07407,2.1325518721432273
Inawashiro-machi,07408,0.7563157362319636
Aizubange-machi,07421,0.9847615238770667
Yugawa-mura,07422,1.554229517972464
Yanaizu-machi,07423,0.44753924260329475
Mishima-machi,07444,0.3486544686750589
Kaneyama-machi,07445,0.3100308555739891
Showa-mura,07446,0.2825489625532548
Aizumisato-machi,07447,0.5013059220431304
Nishigo-mura,07461,0.9594636182605711
Izumizaki-mura,07464,1.3761075156031015
Nakajima-mura,07465,1.0175518028448838
Yabuki-machi,07466,1.5235240648059563
Tanagura-machi,07481,0.6628419492655261
Yamatsuri-machi,07482,0.3353254785098114
Hanawa-machi,07483,0.3537335120278232
Samegawa-mura,07484,0.3232642819700328
Ishikawa-machi,07501,0.6948721312571623
Tamakawa-mura,07502,1.1003659478269465
Hirata-mura,07503,0.48859082012544525
Asakawa-machi,07504,0.9513684914788539
Furudono-machi,07505,0.3300754137334112
Miharu-machi,07521,1.3079021676003038
Ono-machi,07522,0.7167297758226642
Hirono-machi,07541,1.9213171431432472
Naraha-machi,07542,1.0987481123524194
Tomioka-machi,07543,1.2325993214204
Kawauchi-mura,07544,0.2996375095198341
Okuma-machi,07545,1.6368700469424
Futaba-machi,07546,0.6598445399285141
Namie-machi,07547,0.3817627165277686
Katsurao-mura,07548,0.3645919655937925
Shinchi-machi,07561,2.5411710398178164
Iitate-mura,07564,0.3381592860798565
Mito-shi,08201,6.404210031285108
Hitachi-shi,08202,3.5354111120214684
Tsuchiura-shi,08203,7.275991437906832
Koga-shi,08204,6.12193541996195
Ishioka-shi,08205,1.9898995555162826
Yuki-shi,08207,4.568714324742737
Ryugasaki-shi,08208,4.857338252225672
Shimotsuma-shi,08210,3.2425216878150875
Joso-shi,08211,3.7158344859256878
Hitachiota-shi,08212,0.8828451789115072
Takahagi-shi,08214,1.0284932691581214
