CITY_ENG,JCODE,mean
,,16.778543175451013
,,5.404245598465164
,,3.4298467461655773
,,0.21448275857958302
,,8.550731693826071
Aomori-shi,02201,0.6361111339996269
Hirosaki-shi,02202,0.5559277330688303
Hachinohe-shi,02203,6.514853769048994
Kuroishi-shi,02204,0.44692948356271905
Goshogawara-shi,02205,0.5156580972966827
Towada-shi,02206,0.33594960937075785
Misawa-shi,02207,2.2615239161291454
Mutsu-shi,02208,0.2700284770014256
Tsugaru-shi,02209,0.47838446859877953
Hirakawa-shi,02210,0.3254426998926609
Hiranai-machi,02301,0.1946430121671054
Imabetsu-machi,02303,0.24129769786133784
Yomogita-mura,02304,0.1964539079704675
Sotogahama-machi,02307,0.23420755113497374
Ajigasawa-machi,02321,0.19738449655161
Fukaura-machi,02323,0.17563900513481134
Nishimeya-mura,02343,0.13697331983308111
Fujisaki-machi,02361,0.908726331835653
Owani-machi,02362,0.31530172833820563
Inakadate-mura,02367,1.0356977706259758
Itayanagi-machi,02381,0.897898918868152
Tsuruta-machi,02384,0.8853060946237776
Nakadomari-machi,02387,0.2118054094470551
Noheji-machi,02401,0.44227695187556376
Shichinohe-machi,02402,0.268151095774106
Rokunohe-machi,02405,0.5995422371305975
Yokohama-machi,02406,0.22627139915692723
Tohoku-machi,02408,0.30893585391927725
Rokkasho-mura,02411,0.4884681954501342
Oirase-cho,02412,1.3173938188621834
Oma-machi,02423,0.44826103475294354
Higashidori-mura,02424,0.2334465762533099
Kazamaura-mura,02425,0.39450791603904123
Sai-mura,02426,0.20102553332687018
Sannohe-machi,02441,0.3683768494519552
Gonohe-machi,02442,0.4228961811836769
Takko-machi,02443,0.20829010575379406
Nanbu-cho,02445,0.5310397475836238
Hashikami-cho,02446,0.5157359273958966
Shingo-mura,02450,0.21270098613572033
Morioka-shi,03201,1.2497625797257628
Miyako-shi,03202,0.3018687366781541
Ofunato-shi,03203,0.6929909937170803
Hanamaki-shi,03205,0.5336029929520861
Kitakami-shi,03206,0.9010871161127396
Kuji-shi,03207,0.2788757656360229
Tono-shi,03208,0.33093201937518407
Ichinoseki-shi,03209,0.5077507415144117
Rikuzentakata-shi,03210,0.5050046414059043
Kamaishi-shi,03211,0.5148772258158092
Ninohe-shi,03213,0.303571271972439
Hachimantai-shi,03214,0.24794987613881903
Oshu-shi,03215,0.5521940736199951
Takizawa-shi,03216,0.8108957992565833
Shizukuishi-cho,03301,0.3011530979367294
Kuzumaki-machi,03302,0.15782344747714602
Iwate-machi,03303,0.22061676998351995
Shiwa-cho,03321,0.5519095296790321
Yahaba-cho,03322,1.84019893867704
Nishiwaga-machi,03366,0.2972243374013769
Kanegasaki-cho,03381,0.6569954692196684
Hiraizumi-cho,03402,0.6331735092451266
Sumita-cho,03441,0.3257575246879912
Otsuchi-cho,03461,0.3998945400668419
Yamada-machi,03482,0.3435496044691396
