CITY_ENG,JCODE,mean
,,15.647881154192994
,,5.203588071437022
,,3.5882364140964436
,,0.9286207166211358
,,9.32287810023238
Aomori-shi,02201,1.6075848695860213
Hirosaki-shi,02202,1.227973852452072
Hachinohe-shi,02203,5.7292805058001885
Kuroishi-shi,02204,0.7302021830557852
Goshogawara-shi,02205,0.8141374409542951
Towada-shi,02206,0.6109812449216946
Misawa-shi,02207,3.5830424458791708
Mutsu-shi,02208,0.47115128205620876
Tsugaru-shi,02209,0.7984798863601157
Hirakawa-shi,02210,0.5836381737803005
Hiranai-machi,02301,0.48514675259303686
Imabetsu-machi,02303,0.3741042112364808
Yomogita-mura,02304,0.40295783561142245
Sotogahama-machi,02307,0.4162974477594525
Ajigasawa-machi,02321,0.42100282362212865
Fukaura-machi,02323,0.36366530408075265
Nishimeya-mura,02343,0.33354494086612024
Fujisaki-machi,02361,1.533738074160466
Owani-machi,02362,0.5177124092339498
Inakadate-mura,02367,1.5883463927318546
Itayanagi-machi,02381,1.2558619044694679
Tsuruta-machi,02384,1.1694343884653962
Nakadomari-machi,02387,0.4418033949205391
Noheji-machi,02401,0.9208205808852971
Shichinohe-machi,02402,0.4715622468967414
Rokunohe-machi,02405,0.9199628047239637
Yokohama-machi,02406,0.49682976447616056
Tohoku-machi,02408,0.5226727135721183
Rokkasho-mura,02411,1.1061689400723715
Oirase-cho,02412,1.7869466767977125
Oma-machi,02423,0.7220773901168943
Higashidori-mura,02424,0.43765146513062453
Kazamaura-mura,02425,0.39326220835019193
Sai-mura,02426,0.34956297425989147
Sannohe-machi,02441,0.5612296164780812
Gonohe-machi,02442,0.6646937338445493
Takko-machi,02443,0.3882403824502013
Nanbu-cho,02445,0.7453594997216658
Hashikami-cho,02446,0.7353417295125939
Shingo-mura,02450,0.3979202583062522
Morioka-shi,03201,1.507880548994501
Miyako-shi,03202,0.40866454659493257
Ofunato-shi,03203,0.7878204601915709
Hanamaki-shi,03205,0.694415352166301
Kitakami-shi,03206,1.2183567862063829
Kuji-shi,03207,0.4657806025682744
Tono-shi,03208,0.4591566535138002
Ichinoseki-shi,03209,0.5542938476176528
Rikuzentakata-shi,03210,0.6253638725761587
Kamaishi-shi,03211,0.6447825998175187
Ninohe-shi,03213,0.4812838102546476
Hachimantai-shi,03214,0.42544562743768516
Oshu-shi,03215,0.620719862740821
Takizawa-shi,03216,1.0852573470325184
Shizukuishi-cho,03301,0.417479241412815
Kuzumaki-machi,03302,0.321045311621596
Iwate-machi,03303,0.4084475098955406
Shiwa-cho,03321,0.7414984413945037
Yahaba-cho,03322,2.174255962708404
Nishiwaga-machi,03366,0.3708453844381696
Kanegasaki-cho,03381,0.8692602135699312
Hiraizumi-cho,03402,0.7449764192271928
Sumita-cho,03441,0.3399197645987286
Otsuchi-cho,03461,0.5155329381014278
Yamada-machi,03482,0.48479654435274977
Iwaizumi-cho,03483,0.29449712843355613
Tanohata-mura,03484,0.3563461979413598
Fudai-mura,03485,0.46225608940441987
Karumai-machi,03501,0.4100466380412738
Noda-mura,03503,0.46482929483107455
Kunohe-mura,03506,0.4579522589847193
Hirono-cho,03507,0.4151475113043714
