CITY_ENG,JCODE,mean
,,13.012715194398996
,,4.607389671394634
,,2.786457164202577
,,0.22758620309418645
,,13.95560970073793
Aomori-shi,02201,2.698386149932287
Hirosaki-shi,02202,1.9721793876762213
Hachinohe-shi,02203,8.555233928218579
Kuroishi-shi,02204,1.265374905771257
Goshogawara-shi,02205,1.1365741417200708
Towada-shi,02206,0.7753589090645059
Misawa-shi,02207,5.10929146439904
Mutsu-shi,02208,0.7460389344390703
Tsugaru-shi,02209,1.2367369955027192
Hirakawa-shi,02210,1.0170022962057819
Hiranai-machi,02301,0.6672630162167927
Imabetsu-machi,02303,0.6891361211631893
Yomogita-mura,02304,0.502127527244821
Sotogahama-machi,02307,0.6704187803966801
Ajigasawa-machi,02321,0.5249100823698167
Fukaura-machi,02323,0.3985795778480956
Nishimeya-mura,02343,0.3717876607686571
Fujisaki-machi,02361,3.524985080771564
Owani-machi,02362,0.816461637941825
Inakadate-mura,02367,3.696478913951577
Itayanagi-machi,02381,3.3924987555895574
Tsuruta-machi,02384,2.4682647635397847
Nakadomari-machi,02387,0.6552703703248145
Noheji-machi,02401,1.670253245697465
Shichinohe-machi,02402,0.6183901826874848
Rokunohe-machi,02405,1.1919406838906752
Yokohama-machi,02406,0.6638422821724702
Tohoku-machi,02408,0.8146196213681687
Rokkasho-mura,02411,2.4331146480059336
Oirase-cho,02412,2.2168739666148625
Oma-machi,02423,0.6655742219021553
Higashidori-mura,02424,0.6344978485627168
Kazamaura-mura,02425,0.4745506976423861
Sai-mura,02426,0.33141580342498067
Sannohe-machi,02441,0.6754926192877565
Gonohe-machi,02442,0.7053296133275437
Takko-machi,02443,0.4402264926393252
Nanbu-cho,02445,0.7830150700762681
Hashikami-cho,02446,0.7549717242199273
Shingo-mura,02450,0.392541364833743
Morioka-shi,03201,1.8326120865634685
Miyako-shi,03202,0.4140084937169935
Ofunato-shi,03203,0.7509532338441137
Hanamaki-shi,03205,0.8279837528541228
Kitakami-shi,03206,1.5064517265271011
Kuji-shi,03207,0.47504576390358505
Tono-shi,03208,0.4276190334403279
Ichinoseki-shi,03209,0.5747184772680138
Rikuzentakata-shi,03210,0.5405761936102278
Kamaishi-shi,03211,0.5944148765962266
Ninohe-shi,03213,0.5137664290985622
Hachimantai-shi,03214,0.6440354667085497
Oshu-shi,03215,0.7263457507512223
Takizawa-shi,03216,1.4198724001046994
Shizukuishi-cho,03301,0.5587948851867761
Kuzumaki-machi,03302,0.35135381338316285
Iwate-machi,03303,0.5431211163314769
Shiwa-cho,03321,0.9353945109052716
Yahaba-cho,03322,3.345686467111582
Nishiwaga-machi,03366,0.5237344668840328
Kanegasaki-cho,03381,1.180325942666397
Hiraizumi-cho,03402,0.7404440136591872
Sumita-cho,03441,0.3061968494338595
Otsuchi-cho,03461,0.47102692290121007
Yamada-machi,03482,0.43148202130203755
Iwaizumi-cho,03483,0.29626105160127975
Tanohata-mura,03484,0.3256158991826524
Fudai-mura,03485,0.40184320188068345
Karumai-machi,03501,0.4602801852064663
Noda-mura,03503,0.4303652045397331
Kunohe-mura,03506,0.5346358820157833
Hirono-cho,03507,0.3845505900540354
Ichinohe-machi,03524,0.5286631654651894
"Sendai-shi, Aoba-ku",04101,4.2382433360438
"Sendai-shi, Miyagino-ku",04102,19.422398838083346
"Sendai-shi, Wakabayashi-ku",04103,11.268584427887035
"Sendai-shi, Taihaku-ku",04104,3.4233554159225843
"Sendai-shi, Izumi-ku",04105,5.621124495256737
Ishinomaki-shi,04202,1.5874208806067123
Shiogama-shi,04203,9.527830176945834
Kesennuma-shi,04205,0.8888987395537713
Shiroishi-shi,04206,0.8000152929102728
Natori-shi,04207,5.0463096284441
Kakuda-shi,04208,1.2138702167879256
Tagajo-shi,04209,15.128735351841515
Iwanuma-shi,04211,4.9006576835678555
Tome-shi,04212,0.8376368636989395
Kurihara-shi,04213,0.7041529941113955
Higashimatsushima-shi,04214,2.1929348640879165
Osaki-shi,04215,1.0044048589626446
Tomiya-shi,04216,4.44362760231239
Zao-machi,04301,0.6676027850232985
Shichikashuku-machi,04302,0.34903396982141977
Ogawara-machi,04321,2.935845300784747
Murata-machi,04322,1.2830317242032665
Shibata-machi,04323,2.499903722099314
Kawasaki-machi,04324,0.5986099482561706
Marumori-machi,04341,0.43520088269426116
Watari-cho,04361,2.2771377467643785
Yamamoto-cho,04362,1.1276916896168587
Matsushima-machi,04401,1.574645768503305
Shichigahama-machi,04404,7.168996096890884
Rifu-cho,04406,4.804024209597345
Taiwa-cho,04421,1.3891281038266259
Osato-cho,04422,0.977086855100437
Ohira-mura,04424,2.270454034371765
Shikama-cho,04444,0.6464618750344344
Kami-machi,04445,0.5257546885665775
Wakuya-cho,04501,0.8921483329651323
Misato-machi,04505,1.4548020924726772
Onagawa-cho,04581,1.2027616238357457
Minamisanriku-cho,04606,0.5673506201302605
Akita-shi,05201,2.0203908237013946
Noshiro-shi,05202,0.8128274131283568
Yokote-shi,05203,1.706877043157515
Odate-shi,05204,0.6971284197580503
Oga-shi,05206,0.6586335223902401
Yuzawa-shi,05207,0.7897304818766261
Kazuno-shi,05209,0.7169529425081836
Yurihonjo-shi,05210,0.6604836750797413
Katagami-shi,05211,1.2247695229202116
Daisen-shi,05212,1.117858990473707
Kitaakita-shi,05213,0.4690014006519464
Nikaho-shi,05214,0.6711250174560073
Semboku-shi,05215,0.5073859050866275
Kosaka-machi,05303,0.875111644276373
Kamikoani-mura,05327,0.34320098369415464
Fujisato-machi,05346,0.3561450999806825
Mitane-cho,05348,0.5176373348470505
Happou-cho,05349,0.34536504675854757
Gojome-machi,05361,0.4806193687089907
Hachirogata-machi,05363,1.1121600565880174
Ikawa-machi,05366,0.8318182702257569
Ogata-mura,05368,0.47831309524010124
Misato-cho,05434,1.4901733858003976
Ugo-machi,05463,0.7517328657002488
Higashinaruse-mura,05464,0.7107163437196241
Yamagata-shi,06201,2.3877506574448346
Yonezawa-shi,06202,1.0125523340358673
Tsuruoka-shi,06203,0.755193645298261
Sakata-shi,06204,0.96248709262466
Shinjo-shi,06205,1.4065372018872082
Sagae-shi,06206,1.29690327774311
Kaminoyama-shi,06207,0.8490546779553688
Murayama-shi,06208,0.9490030278109548
Nagai-shi,06209,0.7973754787632819
Tendo-shi,06210,2.0054627724968577
Higashine-shi,06211,1.4254192923867028
Obanazawa-shi,06212,0.7780416720362825
Nanyo-shi,06213,1.0376206003807824
Yamanobe-machi,06301,0.8511826471558737
Nakayama-machi,06302,1.3390518805204006
Kahoku-cho,06321,1.2520974368691764
Nishikawa-machi,06322,0.6383841074425557
Asahi-machi,06323,0.4936163548344246
Oe-machi,06324,0.6781087697644445
Oishida-machi,06341,0.9234800789679032
Kaneyama-machi,06361,0.5607577097348498
Mogami-machi,06362,0.4598048539259478
Funagata-machi,06363,0.7494272192670526
Mamurogawa-machi,06364,0.4163384968942833
Okura-mura,06365,0.4557300647731264
Sakegawa-mura,06366,0.6618574870958475
Tozawa-mura,06367,0.36425237266568444
Takahata-machi,06381,0.9577996304672004
Kawanishi-machi,06382,0.8110827283436075
Oguni-machi,06401,0.3987255291288338
Shirataka-machi,06402,0.7851685082137458
Iide-machi,06403,0.5719646075252423
Mikawa-machi,06426,1.178688108752285
Shonai-machi,06428,0.7604359519170708
Yuza-machi,06461,0.5075105581089805
Fukushima-shi,07201,1.5210553202244121
Aizuwakamatsu-shi,07202,0.9496024249582097
Koriyama-shi,07203,2.062244126154939
Iwaki-shi,07204,1.3713397646910812
Shirakawa-shi,07205,1.1440152928819607
Sukagawa-shi,07207,1.1806005689924954
Kitakata-shi,07208,0.6142036360739946
Soma-shi,07209,1.1683771723008898
Nihonmatsu-shi,07210,0.8332495035570034
Tamura-shi,07211,0.5404614260023743
Minamisoma-shi,07212,0.9589496951660176
Date-shi,07213,0.9667991162012254
Motomiya-shi,07214,2.2436986673745287
Kori-machi,07301,1.3153378520069008
Kunimi-machi,07303,1.2978114494650572
Kawamata-machi,07308,0.5192680618722799
Otama-mura,07322,0.7386271284654653
Kagamiishi-machi,07342,2.6878805766830665
Tenei-mura,07344,0.3434876196865223
Shimogo-machi,07362,0.3169763836407973
Hinoemata-mura,07364,0.2928605251821487
