CITY_ENG,JCODE,mean
,,12.864569629264983
,,4.8031314689714195
,,2.6419418352033435
,,0.10413793166135919
,,11.789853640300471
Aomori-shi,02201,3.9967613465351954
Hirosaki-shi,02202,3.47292407710479
Hachinohe-shi,02203,6.208275293440364
Kuroishi-shi,02204,2.1069426073168325
Goshogawara-shi,02205,1.8251960105201948
Towada-shi,02206,1.0447055538117638
Misawa-shi,02207,8.608919119193047
Mutsu-shi,02208,0.9320230016324292
Tsugaru-shi,02209,2.186851713928037
Hirakawa-shi,02210,1.385728953559747
Hiranai-machi,02301,0.9588127177577717
Imabetsu-machi,02303,0.7780149522361837
Yomogita-mura,02304,0.6870136341443366
Sotogahama-machi,02307,0.6648241836148894
Ajigasawa-machi,02321,0.5879840897222746
Fukaura-machi,02323,0.3918846831902728
Nishimeya-mura,02343,0.3791187129615743
Fujisaki-machi,02361,6.46470925461287
Owani-machi,02362,1.131023874859849
Inakadate-mura,02367,6.10554399225095
Itayanagi-machi,02381,5.144393817074741
Tsuruta-machi,02384,4.185115589951089
Nakadomari-machi,02387,0.7990308053386452
Noheji-machi,02401,2.4017662032090863
Shichinohe-machi,02402,0.8851925059270052
Rokunohe-machi,02405,1.709153643621994
Yokohama-machi,02406,1.0851168919399137
Tohoku-machi,02408,1.2292833277315642
Rokkasho-mura,02411,3.76321864456312
Oirase-cho,02412,3.2604110800548636
Oma-machi,02423,1.0100770236910022
Higashidori-mura,02424,0.8783000312733721
Kazamaura-mura,02425,0.7081696219371377
Sai-mura,02426,0.403215780505621
Sannohe-machi,02441,1.1253734476298478
Gonohe-machi,02442,1.0898535317162008
Takko-machi,02443,0.5515937159129944
Nanbu-cho,02445,1.3000920824879802
Hashikami-cho,02446,1.1671208522064522
Shingo-mura,02450,0.42032250761190426
Morioka-shi,03201,3.049370949749021
Miyako-shi,03202,0.37877452020958013
Ofunato-shi,03203,0.9040240849790874
Hanamaki-shi,03205,1.341443894196404
Kitakami-shi,03206,2.517183561915447
Kuji-shi,03207,0.539885260358474
Tono-shi,03208,0.5452545951869274
Ichinoseki-shi,03209,0.7192514877709989
Rikuzentakata-shi,03210,0.6657399666197124
Kamaishi-shi,03211,0.6646459647570484
Ninohe-shi,03213,0.8329549805346179
Hachimantai-shi,03214,0.734971610387687
Oshu-shi,03215,1.1073315193828643
Takizawa-shi,03216,2.460200433586767
Shizukuishi-cho,03301,0.608448063413757
Kuzumaki-machi,03302,0.4045451643821298
Iwate-machi,03303,0.657204205222109
Shiwa-cho,03321,1.2027833657717255
Yahaba-cho,03322,5.88574011568215
Nishiwaga-machi,03366,0.6041106389154888
Kanegasaki-cho,03381,1.8040065092761124
Hiraizumi-cho,03402,1.1199596491710408
Sumita-cho,03441,0.3666879190599963
Otsuchi-cho,03461,0.48813936949908343
Yamada-machi,03482,0.40549356198980413
Iwaizumi-cho,03483,0.27643270973145284
Tanohata-mura,03484,0.37681990292841683
Fudai-mura,03485,0.466372980801116
Karumai-machi,03501,0.6229709623141925
Noda-mura,03503,0.505749538397264
Kunohe-mura,03506,0.7566478857208827
Hirono-cho,03507,0.45307104214701266
Ichinohe-machi,03524,0.8558607189825626
"Sendai-shi, Aoba-ku",04101,5.147636086454456
"Sendai-shi, Miyagino-ku",04102,20.733177925799076
"Sendai-shi, Wakabayashi-ku",04103,12.423569582308339
"Sendai-shi, Taihaku-ku",04104,4.029550817641252
"Sendai-shi, Izumi-ku",04105,7.015016104458958
Ishinomaki-shi,04202,1.987691814948186
Shiogama-shi,04203,9.487656287983775
Kesennuma-shi,04205,1.070782693644761
Shiroishi-shi,04206,0.8663120485342634
Natori-shi,04207,5.531797148543654
Kakuda-shi,04208,1.228906294637944
Tagajo-shi,04209,16.36184247445474
Iwanuma-shi,04211,4.945212154622249
Tome-shi,04212,1.0264707247364586
Kurihara-shi,04213,0.8377307519107141
Higashimatsushima-shi,04214,2.7466794705861344
Osaki-shi,04215,1.54875013482006
Tomiya-shi,04216,5.1319383690743905
Zao-machi,04301,0.869334486428443
Shichikashuku-machi,04302,0.4115775665183766
Ogawara-machi,04321,3.0160593894474923
Murata-machi,04322,1.403611613632615
Shibata-machi,04323,2.5987362535040073
Kawasaki-machi,04324,0.7604279672135931
Marumori-machi,04341,0.45413309237684596
Watari-cho,04361,2.426202709376029
Yamamoto-cho,04362,1.231305502144157
Matsushima-machi,04401,1.8146467790286966
Shichigahama-machi,04404,7.167691531187985
Rifu-cho,04406,5.21772823687327
Taiwa-cho,04421,1.9512864989735998
Osato-cho,04422,1.3866633878478942
Ohira-mura,04424,4.089469700018677
Shikama-cho,04444,1.0658983685735477
Kami-machi,04445,0.7973101931210038
Wakuya-cho,04501,1.2041258479089108
Misato-machi,04505,2.104827838055038
Onagawa-cho,04581,1.371095630319583
Minamisanriku-cho,04606,0.6192514989347075
Akita-shi,05201,2.7221881139305375
Noshiro-shi,05202,1.0863235800779378
Yokote-shi,05203,3.1180519378327785
Odate-shi,05204,1.2421366697935312
Oga-shi,05206,1.0749396850446742
Yuzawa-shi,05207,1.192504481847469
Kazuno-shi,05209,1.0255330063760895
Yurihonjo-shi,05210,1.274024073295258
Katagami-shi,05211,2.3049651033635183
